x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cd0dccf-5a201eeac89ada6e18b85ff8,d6ee3951-7c8b-48e7-918d-05a028e00ef0,1557191887.827,1557191887.975,0,0,1557191887.804,1557191887.805,1557191887.805,1557191887.944,1557191887.806,1557191887.858,1557191887.858,1557191887.944,1557191887.945,1557191887.945,0.148,0,0.001,0.139,0.052,0.000,0.086,0.001,0.148000001907349,0.087
1-5cd0de4d-6927f240a1ed16702c54d214,9ad5b888-4f7f-4cdd-9045-acc8e8d3670b,1557192269.812,1557192270.04,0,0,1557192269.784,1557192269.784,1557192269.784,1557192270.004,1557192269.785,1557192269.889,1557192269.89,1557192270.004,1557192270.005,1557192270.005,0.227999925613403,0,0.000,0.220,0.104,0.000,0.113999843597412,0.00200033187866211,0.227999925613403,0.116
1-5cd0dcda-ca03287578e6ee7d84d0689f,8c0ab081-9005-4943-899f-319286f39f1e,1557191898.123,1557191898.634,0,0,1557191898.1,1557191898.1,1557191898.101,1557191898.603,1557191898.101,1557191898.146,1557191898.146,1557191898.603,1557191898.603,1557191898.604,0.511,0,0.0,0.502,0.045,0.001,0.457,0.000,0.511000156402588,0.457
1-5cd0dbc9-beb82eb04025a5f42366b6d6,8845cf9d-b711-4db6-a486-809f4d8d83fc,1557191625.485,1557191625.569,0,0,1557191625.463,1557191625.463,1557191625.464,1557191625.525,1557191625.465,1557191625.481,1557191625.482,1557191625.525,1557191625.526,1557191625.526,0.084,0,0.000,0.061,0.016,0.000,0.043,0.002,0.0840001106262207,0.045
1-5cd0db7d-ca52bbd85dbebed6d7b944be,54b367ae-5981-4e36-bee7-93b627d785d6,1557191549.346,1557191549.535,0,0,1557191549.321,1557191549.321,1557191549.322,1557191549.488,1557191549.323,1557191549.356,1557191549.357,1557191549.488,1557191549.503,1557191549.503,0.189,0,0.000,0.166,0.033,0.000,0.131,0.002,0.189000129699707,0.133
1-5cd0dc5d-5890ade156ed766773bc302d,e445493a-fb54-4fc4-af57-6c5250fc45a7,1557191773.972,1557191774.033,0,0,1557191773.949,1557191773.95,1557191773.95,1557191773.988,1557191773.951,1557191773.98,1557191773.98,1557191773.988,1557191774.002,1557191774.003,0.061,0,0.00100016593933105,0.0379998683929443,0.0290000438690186,0.001,0.00799989700317383,0.000999927520751953,0.0610001087188721,0.00899982452392578
1-5cd0de1e-f65bceeeecedb6ec1cc059cc,10832309-767d-4a6e-8c6e-b63a6a316359,1557192222.9,1557192223.397,0,0,1557192222.874,1557192222.874,1557192222.875,1557192223.363,1557192222.875,1557192222.915,1557192222.915,1557192223.363,1557192223.363,1557192223.364,0.496999979019165,0,0.000,0.488,0.040,0.001,0.448,0.000,0.496999979019165,0.448
1-5cd0de07-265120d2f485917025191738,1e65a3a4-2326-4ca6-89a9-856f0b94eb3c,1557192199.914,1557192199.994,0,0,1557192199.887,1557192199.887,1557192199.887,1557192199.944,1557192199.888,1557192199.931,1557192199.931,1557192199.944,1557192199.944,1557192199.944,0.080,0,0.000,0.057,0.043,0.000,0.013,0.001,0.0799999237060547,0.014
1-5cd0dc58-64eba254024309e43c47a378,6473395b-fe91-46aa-8a3a-9ebe4bb5128d,1557191768.364,1557191769.154,0,0,1557191768.341,1557191768.342,1557191768.342,1557191769.125,1557191768.343,1557191768.433,1557191768.433,1557191769.125,1557191769.125,1557191769.126,0.790,0,0.001,0.783,0.090,0.001,0.692,0.001,0.789999961853027,0.693
1-5cd0de46-87c6c5a8e9417b101ce60b38,51335a99-6996-4b9a-a712-21e593c3ce82,1557192262.156,1557192262.578,0,0,1557192262.127,1557192262.128,1557192262.128,1557192262.543,1557192262.129,1557192262.155,1557192262.155,1557192262.543,1557192262.543,1557192262.544,0.422,0,0.001,0.415,0.026,0.001,0.388,0.001,0.422000169754028,0.389
1-5cd0dc5f-f57d58f06b1532c418b5c568,4dd4c05d-e951-4177-85aa-29eba7aa678d,1557191775.118,1557191775.232,0,0,1557191775.095,1557191775.095,1557191775.096,1557191775.186,1557191775.096,1557191775.123,1557191775.123,1557191775.186,1557191775.203,1557191775.203,0.114,0,0.000,0.090,0.027,0.000,0.063,0.000,0.114000082015991,0.063
1-5cd0de5d-f479832cbcfa48dc43067aba,dba527a6-2a34-4caa-9617-c00595b02328,1557192285.626,1557192286.059,0,0,1557192285.596,1557192285.596,1557192285.597,1557192286.023,1557192285.597,1557192285.644,1557192285.645,1557192286.023,1557192286.024,1557192286.024,0.433,0,0.000,0.426,0.047,0.000,0.378,0.001,0.433000087738037,0.379
1-5cd0de2e-acd5d24c92f3638aae08c200,58f1d175-418e-4c01-ad54-5ae35d0dae32,1557192238.409,1557192239.296,0,0,1557192238.383,1557192238.383,1557192238.383,1557192239.248,1557192238.384,1557192238.429,1557192238.43,1557192239.248,1557192239.248,1557192239.249,0.887,0,0.000,0.865,0.045,0.001,0.817999839782715,0.00200033187866211,0.88700008392334,0.820
1-5cd0dc70-a22164882b6c4298008397e8,ccf5743e-1c38-47da-a1c9-147f3a9dc9d3,1557191792.414,1557191792.532,0,0,1557191792.39,1557191792.39,1557191792.391,1557191792.486,1557191792.391,1557191792.431,1557191792.432,1557191792.486,1557191792.502,1557191792.503,0.118,0,0.00,0.095,0.040,0.001,0.054,0.001,0.118000030517578,0.055
1-5cd0dc9e-680971006d607a8045196f80,a44ff236-f98d-4302-968f-6e91f5420c35,1557191838.758,1557191839.234,0,0,1557191838.734,1557191838.735,1557191838.735,1557191839.203,1557191838.736,1557191838.858,1557191838.858,1557191839.203,1557191839.204,1557191839.204,0.476,0,0.001,0.468,0.122,0.000,0.345,0.001,0.476000070571899,0.346
1-5cd0dcaa-9612e17a0938ecb5dcc5d02d,2898e186-8907-46d1-97af-e34823a0c7cd,1557191850.078,1557191850.955,0,0,1557191850.056,1557191850.056,1557191850.057,1557191850.924,1557191850.058,1557191850.723,1557191850.724,1557191850.924,1557191850.924,1557191850.925,0.877,0,0.000,0.867,0.665,0.001,0.200,0.002,0.876999855041504,0.202
1-5cd0dbb6-3bfa2ab035a1605c62b00508,64d1bcde-15fb-46cb-afac-f0b82859f13e,1557191606.345,1557191606.432,0,0,1557191606.325,1557191606.325,1557191606.326,1557191606.403,1557191606.326,1557191606.361,1557191606.361,1557191606.403,1557191606.404,1557191606.404,0.087,0,0.000,0.077,0.035,0.000,0.042,0.000,0.0869998931884766,0.042
1-5cd0dc38-84601678b65e0b84db678d8c,265bef9b-4c7c-41db-a2c9-d08de0a2b014,1557191736.309,1557191737.456,0,0,1557191736.285,1557191736.286,1557191736.286,1557191737.426,1557191736.287,1557191736.348,1557191736.348,1557191737.426,1557191737.426,1557191737.427,1.147,0,0.001,1.140,0.061,0.001,1.078,0.001,1.1470000743866,1.079
1-5cd0db8f-575db5e94b5080a02fc14bd1,23a91f5e-7c6b-4bdc-a36e-90dbb2e91584,1557191567.893,1557191568.329,0,0,1557191567.874,1557191567.874,1557191567.875,1557191568.289,1557191567.875,1557191567.905,1557191567.905,1557191568.289,1557191568.29,1557191568.29,0.436,0,0.000,0.414,0.030,0.00,0.384,0.000,0.436000108718872,0.384
1-5cd0de28-e829c856eea4fce858dee4e0,24968f45-8ee9-4a68-9b7f-ff7c69bd6b46,1557192232.536,1557192232.976,0,0,1557192232.508,1557192232.508,1557192232.508,1557192232.925,1557192232.509,1557192232.574,1557192232.574,1557192232.925,1557192232.926,1557192232.942,0.440,0,0.000,0.417,0.065,0.016,0.351,0.001,0.440000057220459,0.352
1-5cd0db74-4c1fccf7007fdac3d91ac053,e34e23bf-2c41-4c96-95c1-e8cb9d22ba50,1557191540.354,1557191540.831,0,0,1557191540.332,1557191540.332,1557191540.333,1557191540.784,1557191540.334,1557191540.434,1557191540.434,1557191540.784,1557191540.785,1557191540.786,0.477,0,0.000,0.451,0.100,0.001,0.350,0.001,0.476999998092651,0.351
1-5cd0dba8-32c429504ce97fc4444e2d0c,a5c928b4-7c30-494d-931c-3cfd1a12cb97,1557191592.485,1557191593.389,0,0,1557191592.466,1557191592.466,1557191592.467,1557191593.344,1557191592.467,1557191592.513,1557191592.513,1557191593.344,1557191593.345,1557191593.345,0.904,0,0.000,0.877,0.046,0.000,0.831,0.000,0.904000043869019,0.831
1-5cd0dc83-de0dba52d390e1c6629d2e13,491595db-ea2b-4a73-a281-70710ec9b13b,1557191811.487,1557191812.333,0,0,1557191811.463,1557191811.463,1557191811.464,1557191812.286,1557191811.464,1557191811.523,1557191811.523,1557191812.286,1557191812.303,1557191812.303,0.846,0,0.000,0.822,0.059,0.000,0.763,0.000,0.845999956130981,0.763
1-5cd0dbcb-212876a4b708098aafb3cd7e,2c3b61bd-76ef-4281-9973-38f45efcc605,1557191627.952,1557191628.912,0,0,1557191627.93,1557191627.943,1557191627.943,1557191628.883,1557191627.944,1557191628.021,1557191628.022,1557191628.883,1557191628.884,1557191628.885,0.960,0,0.0130000114440918,0.940,0.077,0.001,0.861,0.002,0.960000038146973,0.863
1-5cd0de0b-5262da2ec133c47c44b2f83f,50198247-98f8-4fba-bb8d-847b0168552e,1557192203.076,1557192204.078,0,0,1557192203.046,1557192203.047,1557192203.047,1557192204.027,1557192203.048,1557192203.08,1557192203.08,1557192204.027,1557192204.028,1557192204.028,1.002,0,0.001,0.980,0.0319998264312744,0.000,0.947000026702881,0.00100016593933105,1.00200009346008,0.948000192642212
1-5cd0dca6-eb4392288b77b3bd73686ab8,25ff1c95-4e32-4222-a5d0-c8e286596529,1557191846.271,1557191847.373,0,0,1557191846.249,1557191846.249,1557191846.249,1557191847.326,1557191846.25,1557191846.836,1557191846.836,1557191847.326,1557191847.343,1557191847.343,1.102,0,0.000,1.077,0.585999965667725,0.000,0.490,0.000999927520751953,1.10199999809265,0.490999937057495
1-5cd0db8a-783e4accb9b3a3eb89880743,4de7c350-6275-4b0e-8f49-0fec3661da25,1557191562.283,1557191562.375,0,0,1557191562.262,1557191562.263,1557191562.263,1557191562.345,1557191562.264,1557191562.294,1557191562.294,1557191562.345,1557191562.346,1557191562.346,0.092,0,0.001,0.082,0.030,0.000,0.051,0.001,0.0920000076293945,0.052
1-5cd0dc61-447b645a0de205f1464b1ea5,510ae982-919d-4971-a5d0-e09fccc35d12,1557191777.505,1557191777.59,0,0,1557191777.484,1557191777.485,1557191777.485,1557191777.546,1557191777.486,1557191777.516,1557191777.517,1557191777.546,1557191777.547,1557191777.547,0.0849997997283936,0,0.001,0.061,0.030,0.000,0.029,0.002,0.0849997997283936,0.031
1-5cd0dc44-6c27eedc2e4e96400e4843c4,fdf9f2eb-8e38-430d-9d34-ed91e5525b3b,1557191748.603,1557191749.194,0,0,1557191748.581,1557191748.582,1557191748.582,1557191749.146,1557191748.583,1557191748.629,1557191748.629,1557191749.146,1557191749.163,1557191749.164,0.591,0,0.001,0.564,0.046,0.001,0.517,0.001,0.591000080108643,0.518
1-5cd0dcaf-c18b2374684b1e98b0aa5506,51b0f7b3-1c20-424d-b8ae-10a6e6249341,1557191855.6,1557191857.355,0,0,1557191855.582,1557191855.583,1557191855.584,1557191857.323,1557191855.584,1557191856.941,1557191856.941,1557191857.323,1557191857.323,1557191857.324,1.75500011444092,0,0.001,1.739,1.357,0.001,0.382,0.000,1.75500011444092,0.382
1-5cd0dc6d-60cdd2b0e24d1b956d9b13b3,5b720cf4-3f68-483a-a473-87b084228d0d,1557191789.119,1557191790.112,0,0,1557191789.096,1557191789.096,1557191789.096,1557191790.066,1557191789.097,1557191789.216,1557191789.216,1557191790.066,1557191790.082,1557191790.083,0.993,0,0.000,0.970,0.119,0.001,0.850,0.001,0.993000030517578,0.851
1-5cd0db98-fe04a7b474fab780198ba70e,5bdb5788-958f-4931-bd59-ecf36f7a9a22,1557191576.849,1557191577.05,0,0,1557191576.827,1557191576.828,1557191576.828,1557191577.005,1557191576.829,1557191576.877,1557191576.877,1557191577.005,1557191577.006,1557191577.006,0.200999975204468,0,0.001,0.177,0.048,0.000,0.128,0.001,0.200999975204468,0.129
1-5cd0dc51-705b071ced166a847e92c698,7f07d83f-d1e5-48b4-9354-4a3ed424bb96,1557191761.971,1557191762.515,0,0,1557191761.947,1557191761.947,1557191761.948,1557191762.485,1557191761.948,1557191762.011,1557191762.011,1557191762.485,1557191762.486,1557191762.486,0.544,0,0.000,0.537,0.063,0.000,0.474,0.000,0.544000148773193,0.474
1-5cd0dbba-b191800072e00100f4640c00,88b0f415-9676-427b-820b-f8a6860d4585,1557191610.791,1557191611.849,0,0,1557191610.77,1557191610.782,1557191610.783,1557191611.804,1557191610.784,1557191610.849,1557191610.849,1557191611.804,1557191611.805,1557191611.805,1.058,0,0.0120000839233398,1.021,0.065,0.000,0.955,0.001,1.05800008773804,0.956
1-5cd0de24-a228df96cf1c23ac99b76718,22f12da1-372e-4640-89a9-0894023d3b9d,1557192228.094,1557192229.101,0,0,1557192228.066,1557192228.067,1557192228.067,1557192229.066,1557192228.068,1557192228.139,1557192228.139,1557192229.066,1557192229.067,1557192229.067,1.007,0,0.001,0.999,0.071,0.000,0.927,0.001,1.00699996948242,0.928
1-5cd0de10-bb633cd1e4b71bf00d56cdce,8f44e920-cf82-449d-8a5c-3a808827f1d0,1557192208.431,1557192208.857,0,0,1557192208.403,1557192208.404,1557192208.404,1557192208.806,1557192208.405,1557192208.446,1557192208.446,1557192208.806,1557192208.823,1557192208.823,0.426,0,0.001,0.402,0.041,0.000,0.360,0.001,0.426000118255615,0.361
1-5cd0db9c-7abdc5ff0317da1cd8c98fab,d0e91103-162e-447c-a5bf-602e879863a8,1557191580.318,1557191581.632,0,0,1557191580.297,1557191580.297,1557191580.298,1557191581.604,1557191580.299,1557191580.362,1557191580.363,1557191581.604,1557191581.605,1557191581.605,1.314,0,0.000,1.306,0.063,0.000,1.241,0.002,1.31399989128113,1.243
1-5cd0db8e-b92ac4e83d4c3ab7daeaefe7,ee2463ae-449b-47cb-b0c8-9fdab0d88fea,1557191566.752,1557191566.811,0,0,1557191566.73,1557191566.731,1557191566.731,1557191566.77,1557191566.732,1557191566.764,1557191566.764,1557191566.77,1557191566.783,1557191566.783,0.059,0,0.000999927520751953,0.0390000343322754,0.032,0.000,0.00600004196166992,0.00100016593933105,0.0590000152587891,0.00700020790100098
1-5cd0de5b-99a36678b93fec229bf7e32c,0e97e7f6-224a-46f3-a0e5-f3b03b548187,1557192283.282,1557192283.379,0,0,1557192283.265,1557192283.266,1557192283.266,1557192283.343,1557192283.267,1557192283.297,1557192283.297,1557192283.343,1557192283.344,1557192283.344,0.097,0,0.001,0.077,0.030,0.000,0.046,0.001,0.0969998836517334,0.047
1-5cd0de3c-8d1eed8041738bc054e19a00,18e1ff3b-b210-45d1-a21c-9ed5ab86b447,1557192252.624,1557192253.379,0,0,1557192252.595,1557192252.595,1557192252.595,1557192253.343,1557192252.596,1557192252.676,1557192252.676,1557192253.343,1557192253.344,1557192253.344,0.755,0,0.000,0.748,0.080,0.000,0.667,0.001,0.754999876022339,0.668
1-5cd0dce2-dfabcc6b520fe1290e149b03,1a9dd689-5349-482f-aa37-23449f0d8490,1557191906.631,1557191906.778,0,0,1557191906.609,1557191906.61,1557191906.61,1557191906.747,1557191906.611,1557191906.643,1557191906.643,1557191906.747,1557191906.748,1557191906.748,0.147,0,0.000999927520751953,0.13700008392334,0.032,0.000,0.104,0.00100016593933105,0.147000074386597,0.105000257492065
1-5cd0dc71-3277adb7130df12549b346bf,afb8a133-0c74-4c5e-8553-dff568e0fdd5,1557191793.615,1557191794.011,0,0,1557191793.592,1557191793.593,1557191793.593,1557191793.966,1557191793.594,1557191793.64,1557191793.64,1557191793.966,1557191793.983,1557191793.983,0.396,0,0.001,0.373,0.0460000038146973,0.000,0.325999975204468,0.00100016593933105,0.395999908447266,0.327000141143799
1-5cd0dccc-680750fb9f8bcce639cfdd10,236db714-2ee8-4373-9547-b21c32bbb1ed,1557191884.641,1557191884.817,0,0,1557191884.616,1557191884.616,1557191884.617,1557191884.785,1557191884.617,1557191884.653,1557191884.654,1557191884.785,1557191884.786,1557191884.786,0.176,0,0.000,0.168,0.036,0.000,0.131,0.001,0.175999879837036,0.132
1-5cd0dc46-5d2ffc4ebe14a4a5f4dd5e80,55770b81-17b3-456d-ade2-765dba0773e6,1557191750.264,1557191750.332,0,0,1557191750.241,1557191750.241,1557191750.241,1557191750.302,1557191750.242,1557191750.262,1557191750.262,1557191750.286,1557191750.303,1557191750.303,0.068,0,0.000,0.061,0.020,0.000,0.024,0.017,0.0680000782012939,0.041
1-5cd0dcb8-6c6c4fb3d84810f49fce44cf,8fc966dc-498f-47ba-9bd2-819e4507019e,1557191864.167,1557191864.334,0,0,1557191864.143,1557191864.143,1557191864.144,1557191864.286,1557191864.145,1557191864.161,1557191864.161,1557191864.286,1557191864.303,1557191864.303,0.167,0,0.000,0.142,0.016,0.000,0.125,0.001,0.16700005531311,0.126
1-5cd0db7c-3187698110bef0109a450070,b2ddc091-82c9-49a9-a163-71dff235b004,1557191548.167,1557191548.251,0,0,1557191548.144,1557191548.145,1557191548.145,1557191548.205,1557191548.146,1557191548.186,1557191548.186,1557191548.205,1557191548.206,1557191548.222,0.084,0,0.001,0.060,0.040,0.016,0.019,0.001,0.0839998722076416,0.020
1-5cd0de42-5d08167fa2604829dc065c86,b36ebeba-e593-495a-990d-314baf5e142e,1557192258.377,1557192258.46,0,0,1557192258.349,1557192258.349,1557192258.35,1557192258.426,1557192258.35,1557192258.391,1557192258.392,1557192258.426,1557192258.426,1557192258.427,0.0829999446868896,0,0.000,0.0760002136230469,0.0410001277923584,0.001,0.034,0.000999927520751953,0.0829999446868896,0.0350000858306885
1-5cd0dbda-0e6083680815f960fc1145d4,4d42be76-d6b2-424a-8188-69cfbdde9d9f,1557191642.833,1557191643.433,0,0,1557191642.81,1557191642.811,1557191642.812,1557191643.403,1557191642.812,1557191642.857,1557191642.857,1557191643.403,1557191643.404,1557191643.404,0.600,0,0.00100016593933105,0.591,0.045,0.000,0.546,0.000,0.600000143051147,0.546
1-5cd0dbd1-313bd8e4f66fed26b26f17d4,d600db0c-c66c-416e-bc62-3154e2e5557c,1557191633.325,1557191633.452,0,0,1557191633.303,1557191633.303,1557191633.304,1557191633.424,1557191633.304,1557191633.347,1557191633.348,1557191633.423,1557191633.424,1557191633.425,0.127,0,0.000,0.120,0.043,0.001,0.075,0.002,0.126999855041504,0.077
1-5cd0de11-ea447f3818d69c5cd95c10e4,86fd8a41-9e10-4356-b0d5-19b796927a9c,1557192209.937,1557192210.74,0,0,1557192209.908,1557192209.908,1557192209.908,1557192210.703,1557192209.909,1557192209.972,1557192209.972,1557192210.703,1557192210.704,1557192210.704,0.802999973297119,0,0.000,0.795,0.063,0.000,0.731,0.001,0.802999973297119,0.732
1-5cd0de00-313e0fcced0ebc80d45ae81c,3a9c0ed6-599f-46c5-b992-513f30a436a9,1557192192.044,1557192192.878,0,0,1557192192.016,1557192192.016,1557192192.016,1557192192.844,1557192192.017,1557192192.098,1557192192.098,1557192192.844,1557192192.845,1557192192.845,0.834,0,0.000,0.828,0.081,0.000,0.746,0.001,0.834000110626221,0.747
1-5cd0dcae-b03932a495e99c08eb1393a4,e0fda52c-4fde-46ff-ab1a-063785d0083d,1557191854.437,1557191854.521,0,0,1557191854.412,1557191854.412,1557191854.413,1557191854.466,1557191854.413,1557191854.436,1557191854.436,1557191854.466,1557191854.489,1557191854.489,0.084,0,0.000,0.053,0.023,0.000,0.030,0.000,0.0839998722076416,0.030
1-5cd0dcc2-537e1ba03aaf25c0600f4f60,b56a9a9b-0d94-47d9-a96f-7fb936945de3,1557191874.975,1557191875.375,0,0,1557191874.949,1557191874.95,1557191874.95,1557191875.326,1557191874.951,1557191875.165,1557191875.165,1557191875.326,1557191875.343,1557191875.343,0.400,0,0.00100016593933105,0.375999927520752,0.214,0.000,0.161,0.000999927520751953,0.400000095367432,0.161999940872192
1-5cd0db75-c1f082c0736acd04aa2e79bc,90f04eda-7b59-47d1-bd0c-10f1747d9fd0,1557191541.927,1557191543.055,0,0,1557191541.906,1557191541.907,1557191541.907,1557191543.025,1557191541.908,1557191541.983,1557191541.984,1557191543.025,1557191543.026,1557191543.027,1.128,0,0.001,1.118,0.075,0.001,1.041,0.002,1.12800002098083,1.043
1-5cd0de1d-0983a8dc234ef15e3deb368b,a9e25a86-e2f8-43a3-9e54-e0c83567639c,1557192221.247,1557192221.816,0,0,1557192221.221,1557192221.221,1557192221.222,1557192221.767,1557192221.222,1557192221.273,1557192221.273,1557192221.767,1557192221.768,1557192221.768,0.569,0,0.000,0.545,0.051,0.000,0.494,0.000,0.569000005722046,0.494
1-5cd0de3a-e6a2c42899649042d6e4d884,58e66ada-c033-46b4-8e07-e52cb15fcf14,1557192250.071,1557192251.517,0,0,1557192250.045,1557192250.045,1557192250.046,1557192251.463,1557192250.046,1557192250.106,1557192250.107,1557192251.463,1557192251.464,1557192251.464,1.446,0,0.000,1.417,0.060,0.000,1.356,0.001,1.44599986076355,1.357
1-5cd0dcbe-22824a93ae386204ee8be1bb,a67ad5f2-3a3d-40a7-8e8f-a8afd3b485ab,1557191870.604,1557191871.855,0,0,1557191870.581,1557191870.582,1557191870.582,1557191871.823,1557191870.583,1557191871.457,1557191871.458,1557191871.823,1557191871.824,1557191871.824,1.251,0,0.001,1.241,0.874,0.000,0.365,0.002,1.25099992752075,0.367
1-5cd0dcac-b29c08543b61a7eadb14e66c,848c4909-f111-445e-a576-da554bb8b18c,1557191852.055,1557191853.353,0,0,1557191852.033,1557191852.034,1557191852.034,1557191853.305,1557191852.035,1557191852.585,1557191852.585,1557191853.305,1557191853.306,1557191853.323,1.298,0,0.001,1.271,0.550,0.017,0.720,0.001,1.2979998588562,0.721
1-5cd0dc85-f49c9e4c11aa8104d8095478,96794717-9961-4031-b32c-12c206fbf41e,1557191813.413,1557191813.755,0,0,1557191813.389,1557191813.39,1557191813.403,1557191813.725,1557191813.403,1557191813.443,1557191813.443,1557191813.725,1557191813.726,1557191813.726,0.342,0,0.00100016593933105,0.322,0.040,0.000,0.282,0.000,0.342000007629395,0.282
1-5cd0dc88-bcba15eea925cdc8374c4a9c,f8639203-209e-4e50-9d67-a29dae0e4529,1557191816.204,1557191816.953,0,0,1557191816.18,1557191816.181,1557191816.181,1557191816.923,1557191816.182,1557191816.232,1557191816.232,1557191816.923,1557191816.924,1557191816.924,0.749,0,0.000999927520751953,0.742,0.050,0.000,0.691,0.001,0.749000072479248,0.692
1-5cd0dc53-5c09e8005cd5fef693f78548,3c8bdd72-abe4-4f29-9e72-e4c7d9852f0c,1557191763.584,1557191764.334,0,0,1557191763.561,1557191763.561,1557191763.562,1557191764.304,1557191763.562,1557191763.602,1557191763.602,1557191764.304,1557191764.305,1557191764.305,0.750,0,0.000,0.742,0.040,0.000,0.702,0.000,0.75,0.702
