x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3,diff-image-handler
1-5cdf72dc-66d1aca013f9e884430b98e9,02cc7f7e-ffae-4b64-b78e-15f09c02c53e,1558147804.056,1558147813.637,0,0,1558147804.059,1558147804.059,1558147804.06,1558147813.61,1558147804.06,1558147804.145,1558147804.145,1558147813.61,1558147813.627,1558147813.627,9.581,0,0.000,9.55,0.0850000381469727,0.000,9.46499991416931,0,9.58100008964539,9.46499991416931,0.0310001373291016
1-5cdf6f87-6ad5109e6aea593a8301405a,323cbeb1-f6c2-4871-8743-d0c72b4f772c,1558146951.749,1558146958.7,0,0,1558146951.755,1558146951.755,1558146951.756,1558146958.691,1558146951.756,1558146951.818,1558146951.819,1558146958.691,1558146958.692,1558146958.692,6.95099997520447,0,0.000,6.935,0.062,0.000,6.872,0.001,6.95099997520447,6.873,0.0160000324249268
1-5cdf6e2d-4e811674ad3779650117c46f,d3a07561-8d64-422c-8a21-779438edc898,1558146605.991,1558146613.697,0,0,1558146605.988,1558146605.989,1558146605.989,1558146613.687,1558146605.99,1558146606.048,1558146606.048,1558146613.687,1558146613.688,1558146613.689,7.706,0,0.001,7.698,0.0580000877380371,0.001,7.639,0.000999927520751953,7.70600008964539,7.6399998664856,0.00600004196166992
1-5cdf7090-dab87b5033138f04c4d06ad4,26c9ed5c-7d51-4a58-8d6a-fe00e363fe6c,1558147216.485,1558147226,0,0,1558147216.489,1558147216.489,1558147216.49,1558147225.99,1558147216.491,1558147216.549,1558147216.549,1558147225.99,1558147225.991,1558147225.991,9.51500010490417,0,0.000,9.50,0.058,0.000,9.44099998474121,0.000999927520751953,9.51500010490417,9.44199991226196,0.0150001049041748
1-5cdf6f26-5e7b4cb0ce54cf415dde6a17,7088c80a-ea06-492a-85ef-ad407225b615,1558146854.334,1558146863.799,0,0,1558146854.333,1558146854.334,1558146854.334,1558146863.79,1558146854.335,1558146854.393,1558146854.394,1558146863.79,1558146863.791,1558146863.791,9.465,0,0.001,9.45599985122681,0.058,0.000,9.39599990844727,0.00200009346008301,9.46499991416931,9.39800000190735,0.00799989700317383
1-5cdf7185-2ac4ab2f0488a3953bc3e798,3af20196-9815-4268-ba6f-6dfd1cb7cae4,1558147461.589,1558147470.014,0,0,1558147461.588,1558147461.589,1558147461.589,1558147469.989,1558147461.59,1558147461.652,1558147461.652,1558147469.989,1558147469.99,1558147469.99,8.425,0,0.001,8.400,0.062000036239624,0.00,8.337,0.000999927520751953,8.42499995231628,8.33800005912781,0.0239999294281006
1-5cdf7471-9384f4906ca04fe05cd12978,e0fbd689-1376-4dd4-bc4e-6cd7f431f0f8,1558148209.236,1558148217.717,0,0,1558148209.234,1558148209.234,1558148209.235,1558148217.689,1558148209.235,1558148209.305,1558148209.306,1558148217.689,1558148217.69,1558148217.707,8.481,0,0.000,8.454,0.070,0.0169999599456787,8.383,0.001,8.48099994659424,8.384,0.00999999046325684
1-5cdf722c-eac17e00a140417b8c09f3a9,7b951bf8-fb1e-42f4-916a-0d68727eb056,1558147628.481,1558147638.014,0,0,1558147628.479,1558147628.48,1558147628.48,1558147637.99,1558147628.481,1558147628.53,1558147628.531,1558147637.99,1558147638.007,1558147638.007,9.533,0,0.000999927520751953,9.51,0.0490000247955322,0.000,9.45900011062622,0.00199985504150391,9.53299999237061,9.46099996566772,0.0220000743865967
1-5cdf73e4-741a809e29c3eb6b0a0fbbc7,6692ce36-17c7-4bf9-8897-d87e7ddff715,1558148068.429,1558148077.876,0,0,1558148068.429,1558148068.429,1558148068.43,1558148077.85,1558148068.431,1558148068.491,1558148068.492,1558148077.85,1558148077.85,1558148077.867,9.447,0,0.000,9.42,0.060,0.0170001983642578,9.35799980163574,0.00200009346008301,9.44700002670288,9.35999989509583,0.00999999046325684
1-5cdf726e-8c42d4302f850f703706ae40,d2469658-c860-4263-b4df-2d043c9b4783,1558147694.161,1558147703.253,0,0,1558147694.16,1558147694.16,1558147694.161,1558147703.228,1558147694.161,1558147694.229,1558147694.229,1558147703.228,1558147703.229,1558147703.23,9.092,0,0.00,9.067,0.068,0.000999927520751953,8.999,0.000,9.09200000762939,8.999,0.0240001678466797
1-5cdf72ae-f04d0afc7e26f94f37a6aad2,36556a0f-b81a-4841-9c70-7b2a9045dffe,1558147758.558,1558147766.876,0,0,1558147758.564,1558147758.564,1558147758.564,1558147766.854,1558147758.565,1558147758.622,1558147758.622,1558147766.854,1558147766.867,1558147766.868,8.318,0,0.000,8.290,0.057,0.001,8.232,0.001,8.31799983978271,8.233,0.0269997119903564
1-5cdf6df5-a33fcae0c0784950ea2a4a10,03eb0463-8585-4bec-ae59-58ba31c3f3bd,1558146549.757,1558146559.276,0,0,1558146549.758,1558146549.758,1558146549.759,1558146559.268,1558146549.759,1558146549.802,1558146549.802,1558146559.268,1558146559.268,1558146559.269,9.519,0,0.000,9.509,0.043,0.001,9.466,0.000,9.51900005340576,9.466,0.00900006294250488
1-5cdf7415-7b7908424aa627561e02779a,a1dd1b15-2a07-41a9-9696-60f7f6c5499e,1558148117.234,1558148121.915,0,0,1558148117.232,1558148117.232,1558148117.233,1558148121.891,1558148117.233,1558148117.309,1558148117.309,1558148121.891,1558148121.892,1558148121.893,4.681,0,0.000,4.658,0.076,0.001,4.582,0.000,4.68099999427795,4.582,0.0220000743865967
1-5cdf6f43-b1aaa8b69a0aeca221864d36,5ceaf75c-7082-4dc4-9f63-410c61a8e24e,1558146883.108,1558146887.774,0,0,1558146883.113,1558146883.113,1558146883.114,1558146887.749,1558146883.114,1558146883.239,1558146883.24,1558146887.749,1558146887.75,1558146887.75,4.666,0,0.000,4.635,0.125,0.00,4.5090000629425,0.000999927520751953,4.66599988937378,4.510,0.0309998989105225
1-5cdf73a2-91d2bbe4cf1a37608479e064,4d621ce0-5b16-4f79-bfe1-ccd448a36a2e,1558148002.498,1558148012.016,0,0,1558148002.498,1558148002.498,1558148002.499,1558148011.99,1558148002.499,1558148002.556,1558148002.556,1558148011.99,1558148012.008,1558148012.008,9.518,0,0.000,9.4909999370575,0.057,0.000,9.43400001525879,0,9.51800012588501,9.43400001525879,0.0270001888275146
1-5cdf737b-3c0b0142edbc939e32ee5c38,ff1b32e8-d698-45e7-8600-3c586b1a7c7d,1558147963.969,1558147970.992,0,0,1558147963.97,1558147963.971,1558147963.971,1558147970.969,1558147963.972,1558147964.059,1558147964.059,1558147970.969,1558147970.97,1558147970.97,7.023,0,0.000999927520751953,6.998,0.087,0.00,6.910,0.001,7.02300000190735,6.911,0.0239999294281006
1-5cdf735e-c7613a10ed3ab670b2b7bb00,ece18694-fea1-43ff-8422-d52ed9fcc70a,1558147934.661,1558147944.017,0,0,1558147934.659,1558147934.66,1558147934.66,1558147944.007,1558147934.661,1558147934.731,1558147934.732,1558147944.007,1558147944.008,1558147944.008,9.356,0,0.00100016593933105,9.34699988365173,0.070,0.000,9.275,0.00200009346008301,9.35599994659424,9.27699995040894,0.00799989700317383
1-5cdf752f-ef2332eddf70669e69dc1e2f,5c736845-9f4f-40b5-9ede-ee2a22528e40,1558148399.05,1558148403.475,0,0,1558148399.049,1558148399.049,1558148399.05,1558148403.448,1558148399.05,1558148399.091,1558148399.091,1558148403.448,1558148403.449,1558148403.449,4.42499995231628,0,0.000,4.39800000190735,0.0410001277923584,0.000,4.357,0,4.42499995231628,4.35699987411499,0.0269999504089355
1-5cdf6ddb-9aa05415960dfd10b369bb8e,32f1be85-0305-47c1-9f56-12c537ffa43f,1558146523.188,1558146527.516,0,0,1558146523.195,1558146523.196,1558146523.197,1558146527.507,1558146523.197,1558146523.255,1558146523.255,1558146527.507,1558146527.508,1558146527.508,4.328,0,0.001,4.310,0.058,0.000,4.252,0.000,4.32800006866455,4.252,0.0169999599456787
1-5cdf731b-70f390deb4ee59b690fcc088,adb2710c-bfad-4eef-97e6-e1c6bd809eb9,1558147867.037,1558147876.195,0,0,1558147867.043,1558147867.043,1558147867.044,1558147876.169,1558147867.044,1558147867.081,1558147867.081,1558147876.169,1558147876.17,1558147876.17,9.158,0,0.000,9.125,0.037,0.00,9.088,0.000,9.15799999237061,9.088,0.0329999923706055
1-5cdf6f60-6d0410e463ade178434a5000,bdd7cdea-6423-4eb8-8091-5b4cf4292d0d,1558146912.805,1558146917.681,0,0,1558146912.804,1558146912.804,1558146912.805,1558146917.672,1558146912.805,1558146912.866,1558146912.867,1558146917.672,1558146917.672,1558146917.673,4.876,0,0.000,4.867,0.061,0.001,4.805,0.001,4.87599992752075,4.806,0.00799989700317383
1-5cdf6eed-186577302eda2c6459a0df97,c4ecc4d6-fa44-4299-8dfa-e7f8a6be9d84,1558146797.787,1558146807.197,0,0,1558146797.786,1558146797.787,1558146797.787,1558146807.189,1558146797.788,1558146797.852,1558146797.852,1558146807.189,1558146807.189,1558146807.19,9.410,0,0.001,9.402,0.064,0.00100016593933105,9.337,0.001,9.41000008583069,9.338,0.00600004196166992
1-5cdf6f76-a8990d10723d99a89b1508f0,81b3e53d-fa97-4980-b45f-192d9b79e575,1558146934.977,1558146942.055,0,0,1558146934.978,1558146934.978,1558146934.979,1558146942.033,1558146934.98,1558146935.052,1558146935.052,1558146942.033,1558146942.034,1558146942.034,7.078,0,0.000,7.054,0.0720000267028809,0.000,6.981,0.000999927520751953,7.07800006866455,6.98199987411499,0.0240001678466797
1-5cdf6fa2-9dab5696647264f642b7e2d4,e489c386-7f95-411f-8d68-f491e1a1c6dc,1558146978.083,1558146983.417,0,0,1558146978.082,1558146978.082,1558146978.082,1558146983.409,1558146978.083,1558146978.137,1558146978.138,1558146983.409,1558146983.41,1558146983.41,5.334,0,0.000,5.327,0.054,0.00,5.271,0.002,5.33400011062622,5.273,0.00700020790100098
1-5cdf7042-a348237cc187f55a5ea2974c,672db6fd-d829-4d2f-8bd9-9584d767da79,1558147138.072,1558147144.295,0,0,1558147138.072,1558147138.073,1558147138.073,1558147144.274,1558147138.074,1558147138.144,1558147138.145,1558147144.274,1558147144.274,1558147144.287,6.223,0,0.001,6.201,0.070,0.013,6.129,0.002,6.22300004959106,6.131,0.00800013542175293
1-5cdf7199-74e57d19131ac5fc76d68065,a8a5eae2-31a1-493e-ab09-41d35e7ce36a,1558147481.791,1558147491.256,0,0,1558147481.79,1558147481.79,1558147481.79,1558147491.248,1558147481.791,1558147481.854,1558147481.855,1558147491.248,1558147491.249,1558147491.249,9.465,0,0.00,9.45799994468689,0.063,0.000,9.393,0.00199985504150391,9.46500015258789,9.39499974250793,0.00700020790100098
1-5cdf73d3-073eab7a4967dcb8a9b939ae,f7908be3-a1e1-431b-b055-7ed06bc32600,1558148051.293,1558148056.677,0,0,1558148051.292,1558148051.292,1558148051.292,1558148056.669,1558148051.293,1558148051.367,1558148051.367,1558148056.669,1558148056.669,1558148056.67,5.384,0,0.000,5.377,0.074,0.00100016593933105,5.302,0.001,5.3840000629425,5.303,0.00600004196166992
1-5cdf7278-6743cef0c66f9ea493d6b034,f1c0f77c-d90f-4baf-ad6d-991b67e8c51a,1558147704.342,1558147714.059,0,0,1558147704.343,1558147704.343,1558147704.344,1558147714.05,1558147704.344,1558147704.412,1558147704.412,1558147714.05,1558147714.051,1558147714.051,9.717,0,0.000,9.70599985122681,0.068,0.000,9.63800001144409,0,9.71700000762939,9.63800001144409,0.0110001564025879
1-5cdf6f48-90ba95b7505b0aeb75c6166a,a6e32d32-d51b-4c42-b0f6-fc13294c21a8,1558146888.855,1558146897.895,0,0,1558146888.854,1558146888.855,1558146888.855,1558146897.887,1558146888.856,1558146888.899,1558146888.899,1558146897.87,1558146897.888,1558146897.888,9.040,0,0.001,9.032,0.043,0.000,8.97099995613098,0.0180001258850098,9.03999996185303,8.989,0.00699996948242188
1-5cdf71af-b3b540573208ff71d1fe3c49,360e6689-883e-457c-9138-81467818ab55,1558147503.477,1558147511.376,0,0,1558147503.475,1558147503.475,1558147503.476,1558147511.35,1558147503.476,1558147503.53,1558147503.531,1558147511.35,1558147511.367,1558147511.367,7.899,0,0.000,7.87399983406067,0.0539999008178711,0.000,7.81900000572205,0.000999927520751953,7.8989999294281,7.8199999332428,0.0250000953674316
1-5cdf6fd9-bd08ec7043222a1024214220,8ae0455b-0efb-43bc-9d7d-fd026bbf7377,1558147033.854,1558147043.557,0,0,1558147033.853,1558147033.853,1558147033.854,1558147043.549,1558147033.854,1558147033.903,1558147033.904,1558147043.548,1558147043.549,1558147043.55,9.703,0,0.000,9.695,0.049,0.000999927520751953,9.644,0.002,9.70299983024597,9.646,0.00699996948242188
1-5cdf6e58-59d5a63daa7041238f446bc2,e4c67090-f93c-426d-89d0-103b3d8e924c,1558146648.562,1558146658.055,0,0,1558146648.562,1558146648.562,1558146648.563,1558146658.033,1558146648.563,1558146648.624,1558146648.624,1558146658.033,1558146658.034,1558146658.047,9.493,0,0.000,9.470,0.061,0.013,9.409,0.000,9.49300003051758,9.409,0.00999999046325684
1-5cdf707e-a7b35a598f3f36e634252ff5,28eda36a-ab0b-4f7d-a1cc-469a297c98e5,1558147198.334,1558147203.377,0,0,1558147198.335,1558147198.335,1558147198.335,1558147203.369,1558147198.336,1558147198.407,1558147198.407,1558147203.369,1558147203.369,1558147203.37,5.043,0,0.000,5.034,0.071,0.000999927520751953,4.962,0.001,5.04299998283386,4.963,0.00800013542175293
1-5cdf6e36-cf579ff354d788cf8e6a7a0a,9f7870bc-ee8c-44e2-b1b6-7066f04601c8,1558146614.788,1558146619.836,0,0,1558146614.79,1558146614.791,1558146614.791,1558146619.827,1558146614.792,1558146614.85,1558146614.85,1558146619.827,1558146619.828,1558146619.829,5.048,0,0.000999927520751953,5.036,0.057999849319458,0.001,4.97699999809265,0.00100016593933105,5.0479998588562,4.97800016403198,0.00999999046325684
1-5cdf73ad-d71b899cd81975c8fd9a4490,de162b92-6c11-4a76-aa63-c5c6f6e63563,1558148013.113,1558148021.155,0,0,1558148013.113,1558148013.114,1558148013.114,1558148021.132,1558148013.115,1558148013.168,1558148013.168,1558148021.132,1558148021.133,1558148021.134,8.042,0,0.001,8.018,0.053,0.001,7.964,0.001,8.04200005531311,7.965,0.0219998359680176
1-5cdf71a4-e6dda092e9c25c8a5bb03cd2,489b6e6c-7b2d-4bc0-85ac-0307e9e2dae6,1558147492.342,1558147502.395,0,0,1558147492.349,1558147492.349,1558147492.349,1558147502.374,1558147492.35,1558147492.429,1558147492.429,1558147502.374,1558147502.387,1558147502.387,10.053,0,0.000,10.025,0.0789999961853027,0.000,9.945,0.000999927520751953,10.0529999732971,9.94600009918213,0.0279998779296875
1-5cdf7480-a7ebfb0129c27bd997edbc41,86de619b-1ab0-4f1f-b547-0a1a596d9c8e,1558148224.726,1558148229.998,0,0,1558148224.725,1558148224.725,1558148224.726,1558148229.989,1558148224.726,1558148224.77,1558148224.771,1558148229.988,1558148229.989,1558148229.99,5.272,0,0.000,5.263,0.0439999103546143,0.000999927520751953,5.217,0.00200009346008301,5.27199983596802,5.21900010108948,0.00799989700317383
1-5cdf71f6-575a957c1e8ac56a265f6ebf,3ca3ef9e-5a18-4f55-a89b-a8582d93a1e8,1558147574.806,1558147582.418,0,0,1558147574.807,1558147574.807,1558147574.807,1558147582.412,1558147574.808,1558147574.86,1558147574.861,1558147582.412,1558147582.413,1558147582.413,7.612,0,0.000,7.605,0.0519998073577881,0.000,7.551,0.00200033187866211,7.61199998855591,7.5530002117157,0.00699996948242188
1-5cdf74da-9214370e85f099fb6fcd761a,5c41a9f8-0769-45f7-afb3-cc1cd29dde27,1558148314.338,1558148320.439,0,0,1558148314.338,1558148314.339,1558148314.339,1558148320.43,1558148314.34,1558148314.405,1558148314.406,1558148320.43,1558148320.431,1558148320.431,6.101,0,0.001,6.09100008010864,0.065000057220459,0.000,6.02400016784668,0.00199985504150391,6.10099983215332,6.02600002288818,0.00899982452392578
1-5cdf717b-e1f289bbfa7b187fb1ba4bce,faf39e5e-12a4-4e20-95e5-30c0499f495b,1558147451.951,1558147460.496,0,0,1558147451.952,1558147451.952,1558147451.952,1558147460.489,1558147451.953,1558147451.999,1558147451.999,1558147460.489,1558147460.489,1558147460.49,8.545,0,0.000,8.537,0.046,0.000999927520751953,8.490,0.001,8.54500007629395,8.491,0.00699996948242188
1-5cdf7037-7c3ae2f0d6a2d608df03c010,ca7dc67c-6d6c-44c1-863c-47d39416caa4,1558147127.207,1558147136.975,0,0,1558147127.206,1558147127.206,1558147127.207,1558147136.967,1558147127.207,1558147127.276,1558147127.277,1558147136.967,1558147136.968,1558147136.968,9.768,0,0.000,9.760,0.069,0.000,9.690,0.001,9.76799988746643,9.691,0.00799989700317383
1-5cdf6fd3-bede8cf3b7de6c362c087565,3734536d-2214-4c50-b4ea-7b9fb1df792c,1558147027.345,1558147032.775,0,0,1558147027.344,1558147027.344,1558147027.345,1558147032.75,1558147027.345,1558147027.398,1558147027.399,1558147032.75,1558147032.767,1558147032.768,5.430,0,0.000,5.40499997138977,0.053,0.001,5.3510000705719,0.000999927520751953,5.4300000667572,5.35199999809265,0.0240001678466797
1-5cdf713c-b90db5b07cbf7030375bd300,afc3d35d-8b80-4845-a506-35fb91fa865e,1558147388.697,1558147398.137,0,0,1558147388.697,1558147388.698,1558147388.698,1558147398.128,1558147388.699,1558147388.793,1558147388.794,1558147398.128,1558147398.129,1558147398.129,9.440,0,0.001,9.430,0.094,0.000,9.334,0.002,9.44000005722046,9.336,0.00900006294250488
1-5cdf7128-094a7135bff697fb4ac74c4a,8d25dc77-050e-4a38-aa49-05845d226151,1558147368.255,1558147377.841,0,0,1558147368.253,1558147368.254,1558147368.254,1558147377.832,1558147368.255,1558147368.307,1558147368.308,1558147377.832,1558147377.833,1558147377.833,9.586,0,0.001,9.578,0.052,0.000,9.524,0.002,9.58599996566772,9.526,0.00699996948242188
1-5cdf6e70-728721247314168e845fbb86,83544a53-dfb5-48cb-9d8d-3e2ab495fad3,1558146672.592,1558146681.256,0,0,1558146672.59,1558146672.591,1558146672.591,1558146681.233,1558146672.592,1558146672.647,1558146672.647,1558146681.233,1558146681.234,1558146681.234,8.664,0,0.00100016593933105,8.642,0.055,0.000,8.586,0.001,8.66400003433228,8.587,0.0209999084472656
1-5cdf6f97-78e2abd8a6069f02052e64e6,62b749ff-f827-4f8e-9400-56e0346848b7,1558146967.163,1558146976.996,0,0,1558146967.162,1558146967.163,1558146967.163,1558146976.987,1558146967.164,1558146967.214,1558146967.214,1558146976.987,1558146976.988,1558146976.988,9.833,0,0.001,9.824,0.050,0.000,9.773,0.001,9.83299994468689,9.774,0.00799989700317383
1-5cdf74be-f15fce182de231e08a664d48,35f90f21-0bc4-4d42-9408-f4537c4f7ad9,1558148286.668,1558148295.874,0,0,1558148286.668,1558148286.668,1558148286.669,1558148295.85,1558148286.67,1558148286.739,1558148286.74,1558148295.85,1558148295.851,1558148295.851,9.206,0,0.000,9.18099999427795,0.0690000057220459,0.000,9.11,0.00200009346008301,9.20600008964539,9.11199998855591,0.0250000953674316
1-5cdf729b-133bc4a6143a90d693892ad7,5149b5df-dac3-4c2c-96ba-5ddadbc0d7d4,1558147739.171,1558147746.835,0,0,1558147739.169,1558147739.169,1558147739.169,1558147746.81,1558147739.17,1558147739.218,1558147739.219,1558147746.81,1558147746.827,1558147746.827,7.664,0,0.000,7.64100003242493,0.0479998588562012,0.000,7.59099984169006,0.00200033187866211,7.66400003433228,7.59300017356873,0.0230000019073486
1-5cdf71e6-c8073632ad18bfd0b2eab245,8f44386c-a537-48f6-8bba-670bcdb14fad,1558147558.704,1558147563.461,0,0,1558147558.702,1558147558.703,1558147558.703,1558147563.453,1558147558.704,1558147558.788,1558147558.788,1558147563.453,1558147563.454,1558147563.454,4.757,0,0.001,4.750,0.084,0.000,4.665,0.001,4.75699996948242,4.666,0.00599980354309082
1-5cdf725c-95f434be1d6cf6549364858c,2755ee5a-d417-4e94-bc58-b4de2a63cbea,1558147676.906,1558147685.495,0,0,1558147676.905,1558147676.905,1558147676.906,1558147685.488,1558147676.907,1558147676.968,1558147676.969,1558147685.488,1558147685.489,1558147685.489,8.589,0,0.000,8.582,0.061,0.000,8.519,0.002,8.58899998664856,8.521,0.00699996948242188
1-5cdf6f8f-c47acfaca7ab0b0c3e097010,e4d89771-8e82-447f-ba76-8eeee4506be0,1558146959.796,1558146966.075,0,0,1558146959.794,1558146959.794,1558146959.795,1558146966.05,1558146959.795,1558146959.843,1558146959.843,1558146966.05,1558146966.067,1558146966.067,6.279,0,0.000,6.25499987602234,0.048,0.000,6.20700001716614,0,6.27900004386902,6.20700001716614,0.0240001678466797
1-5cdf7159-dd8716e65fd6de25f164e1f4,e871640e-3773-43b1-8a7c-8659c12e8702,1558147417.555,1558147427.173,0,0,1558147417.554,1558147417.554,1558147417.555,1558147427.152,1558147417.555,1558147417.693,1558147417.693,1558147427.152,1558147427.153,1558147427.153,9.618,0,0.000,9.597,0.138,0.000,9.459,0.000,9.61800003051758,9.459,0.0210001468658447
1-5cdf704f-6dbfcecf7275808e3c3fcfc1,d6c6fbad-5ceb-488f-bffd-7785f67b36eb,1558147152.009,1558147161.755,0,0,1558147152.009,1558147152.009,1558147152.01,1558147161.73,1558147152.01,1558147152.055,1558147152.055,1558147161.73,1558147161.747,1558147161.747,9.746,0,0.000,9.72,0.0450000762939453,0.000,9.67499995231628,0,9.74600005149841,9.67499995231628,0.0260000228881836
1-5cdf7314-14913b79060dbd643af98836,ed13fe9f-b867-4cdc-a6a9-48ff64e88f07,1558147860.165,1558147865.955,0,0,1558147860.162,1558147860.163,1558147860.163,1558147865.93,1558147860.164,1558147860.215,1558147860.215,1558147865.93,1558147865.947,1558147865.947,5.790,0,0.001,5.76699995994568,0.051,0.000,5.71500015258789,0.000999927520751953,5.78999996185303,5.71600008010864,0.0219998359680176
1-5cdf6e63-313ef44ccae81398fae67408,beebaa42-cb13-4bd4-a906-81ca466b2879,1558146659.15,1558146663.741,0,0,1558146659.15,1558146659.15,1558146659.151,1558146663.731,1558146659.151,1558146659.228,1558146659.228,1558146663.731,1558146663.732,1558146663.732,4.59099984169006,0,0.00,4.580,0.077,0.000,4.503,0.000,4.59099984169006,4.503,0.0109999179840088
